congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,A000055,Aderholt,AL,4,Republican,129,0.9767441860465116,0.95842627,63
115,house,A000055,Aderholt,AL,4,R,95,0.968421052631579,0.94634916,63
116,house,A000055,Aderholt,AL,4,R,34,1,0.99217116,63
0,house,A000367,Amash,MI,3,Republican,128,0.6328125,0.7844956,9.4
115,house,A000367,Amash,MI,3,R,96,0.5416666666666666,0.84738551,9.4
116,house,A000367,Amash,MI,3,R,32,0.90625,0.59582585,9.4
0,house,A000369,Amodei,NV,2,Republican,128,0.984375,0.83195487,12.3
115,house,A000369,Amodei,NV,2,R,94,0.9893617021276596,0.87652676,12.3
116,house,A000369,Amodei,NV,2,R,34,0.9705882352941176,0.7087267,12.3
0,house,A000370,Adams,NC,12,Democrat,126,0.12698412698412698,0.14932463,-40
115,house,A000370,Adams,NC,12,D,92,0.17391304347826086,0.20378724,-40
116,house,A000370,Adams,NC,12,D,34,0,0.00195522,-40
0,house,A000371,Aguilar,CA,31,Democrat,129,0.20155038759689922,0.2326108,-21.1
115,house,A000371,Aguilar,CA,31,D,94,0.2765957446808511,0.31386763,-21.1
116,house,A000371,Aguilar,CA,31,D,35,0,0.01437817,-21.1
0,house,A000372,Allen,GA,12,Republican,130,0.9692307692307692,0.88450684,16.2
115,house,A000372,Allen,GA,12,R,95,0.968421052631579,0.90578921,16.2
116,house,A000372,Allen,GA,12,R,35,0.9714285714285714,0.82674043,16.2
0,house,A000374,Abraham,LA,5,Republican,116,0.9396551724137931,0.9454955,29.4
115,house,A000374,Abraham,LA,5,R,96,0.9270833333333334,0.9458395,29.4
116,house,A000374,Abraham,LA,5,R,20,1,0.94384426,29.4
0,house,A000375,Arrington,TX,19,Republican,130,0.9692307692307692,0.95904789,49
115,house,A000375,Arrington,TX,19,R,95,0.968421052631579,0.94961009,49
116,house,A000375,Arrington,TX,19,R,35,0.9714285714285714,0.98466478,49
0,house,A000376,Allred,TX,32,Democrat,34,0,0.145234,-1.9
116,house,A000376,Allred,TX,32,D,34,0,0.145234,-1.9
0,house,A000377,Armstrong,ND,0,Republican,34,0.9411764705882353,0.96805377,35.72888837
116,house,A000377,Armstrong,ND,0,R,34,0.9411764705882353,0.96805377,35.72888837
0,house,A000378,Axne,IA,3,Democrat,35,0,0.31940755,3.5
116,house,A000378,Axne,IA,3,D,35,0,0.31940755,3.5
0,house,B000213,Barton,TX,6,Republican,92,0.9239130434782609,0.87643124,12.3
115,house,B000213,Barton,TX,6,R,92,0.9239130434782609,0.87643124,12.3
0,house,B000287,Becerra,CA,34,Democrat,1,0,1.4e-7,-72.9
115,house,B000287,Becerra,CA,34,D,1,0,1.4e-7,-72.9
0,house,B000490,Bishop,GA,2,Democrat,128,0.328125,0.3386559,-11.7
115,house,B000490,Bishop,GA,2,D,93,0.45161290322580644,0.45128279,-11.7
116,house,B000490,Bishop,GA,2,D,35,0,0.03939016,-11.7
0,house,B000574,Blumenauer,OR,3,Democrat,125,0.136,0.13961416,-48.2
115,house,B000574,Blumenauer,OR,3,D,91,0.17582417582417584,0.19149721,-48.2
116,house,B000574,Blumenauer,OR,3,D,34,0.029411764705882353,7.5071e-4,-48.2
0,house,B000755,Brady,TX,8,Republican,130,0.9923076923076923,0.95918162,48.8
115,house,B000755,Brady,TX,8,R,96,0.9895833333333334,0.95016617,48.8
116,house,B000755,Brady,TX,8,R,34,1,0.98463702,48.8
0,house,B001227,Brady,PA,1,Democrat,93,0.17204301075268819,0.16459382,-61.3
115,house,B001227,Brady,PA,1,D,93,0.17204301075268819,0.16459382,-61.3
115,house,B001243,Blackburn,TN,7,R,87,0.9195402298850575,0.94563949,39.3
0,house,B001248,Burgess,TX,26,Republican,128,0.9609375,0.94091545,26.5
115,house,B001248,Burgess,TX,26,R,94,0.9574468085106383,0.94107564,26.5
116,house,B001248,Burgess,TX,26,R,34,0.9705882352941176,0.94047257,26.5
0,house,B001250,Bishop,UT,1,Republican,126,0.9603174603174603,0.94343783,27.3
115,house,B001250,Bishop,UT,1,R,93,0.956989247311828,0.94214025,27.3
116,house,B001250,Bishop,UT,1,R,33,0.9696969696969697,0.94709464,27.3
0,house,B001251,Butterfield,NC,1,Democrat,129,0.15503875968992248,0.15789102,-37
115,house,B001251,Butterfield,NC,1,D,94,0.2127659574468085,0.21569132,-37
116,house,B001251,Butterfield,NC,1,D,35,0,0.00265591,-37
0,house,B001257,Bilirakis,FL,12,Republican,130,0.9692307692307692,0.90852018,18.6
115,house,B001257,Bilirakis,FL,12,R,95,0.9789473684210527,0.92184181,18.6
116,house,B001257,Bilirakis,FL,12,R,35,0.9428571428571428,0.87236146,18.6
0,house,B001260,Buchanan,FL,16,Republican,125,0.952,0.80104823,10.7
115,house,B001260,Buchanan,FL,16,R,90,0.9666666666666667,0.86069026,10.7
116,house,B001260,Buchanan,FL,16,R,35,0.9142857142857143,0.64768302,10.7
0,house,B001269,Barletta,PA,11,Republican,92,0.9782608695652174,0.93672465,23.8
115,house,B001269,Barletta,PA,11,R,92,0.9782608695652174,0.93672465,23.8
0,house,B001270,Bass,CA,37,Democrat,120,0.09166666666666666,0.10214353,-76.1
115,house,B001270,Bass,CA,37,D,87,0.12643678160919541,0.14088039,-76.1
116,house,B001270,Bass,CA,37,D,33,0,1.909e-5,-76.1
0,house,B001273,Black,TN,6,Republican,78,0.9358974358974359,0.95902609,48.9
115,house,B001273,Black,TN,6,R,78,0.9358974358974359,0.95902609,48.9
0,house,B001274,Brooks,AL,5,Republican,127,0.8740157480314961,0.95191138,33.4
115,house,B001274,Brooks,AL,5,R,92,0.8369565217391305,0.94722233,33.4
116,house,B001274,Brooks,AL,5,R,35,0.9714285714285714,0.96423689,33.4
0,house,B001275,Bucshon,IN,8,Republican,127,0.984251968503937,0.95182303,33.7
115,house,B001275,Bucshon,IN,8,R,96,0.9895833333333334,0.94905825,33.7
116,house,B001275,Bucshon,IN,8,R,31,0.967741935483871,0.96038492,33.7
0,house,B001278,Bonamici,OR,1,Democrat,130,0.14615384615384616,0.21846836,-22.8
115,house,B001278,Bonamici,OR,1,D,95,0.2,0.29451476,-22.8
116,house,B001278,Bonamici,OR,1,D,35,0,0.01205671,-22.8
0,house,B001281,Beatty,OH,3,Democrat,127,0.14173228346456693,0.14990541,-38.4
115,house,B001281,Beatty,OH,3,D,92,0.1956521739130435,0.2060699,-38.4
116,house,B001281,Beatty,OH,3,D,35,0,0.00227303,-38.4
0,house,B001282,Barr,KY,6,Republican,131,0.9694656488549618,0.87537433,15.3
115,house,B001282,Barr,KY,6,R,96,0.96875,0.90105912,15.3
116,house,B001282,Barr,KY,6,R,35,0.9714285714285714,0.80492464,15.3
0,house,B001283,Bridenstine,OK,1,Republican,52,0.9423076923076923,0.95711151,28.7
115,house,B001283,Bridenstine,OK,1,R,52,0.9423076923076923,0.95711151,28.7
0,house,B001284,Brooks,IN,5,Republican,130,0.9769230769230769,0.82770973,11.8
115,house,B001284,Brooks,IN,5,R,96,0.9895833333333334,0.87293384,11.8
116,house,B001284,Brooks,IN,5,R,34,0.9411764705882353,0.70001812,11.8
0,house,B001285,Brownley,CA,26,Democrat,127,0.23622047244094488,0.22122291,-21.9
115,house,B001285,Brownley,CA,26,D,92,0.32608695652173914,0.30034879,-21.9
116,house,B001285,Brownley,CA,26,D,35,0,0.01323488,-21.9
0,house,B001286,Bustos,IL,17,Democrat,130,0.2692307692307692,0.5738273,0.7
115,house,B001286,Bustos,IL,17,D,95,0.3684210526315789,0.70528738,0.7
116,house,B001286,Bustos,IL,17,D,35,0,0.21700708,0.7
0,house,B001287,Bera,CA,7,Democrat,131,0.2824427480916031,0.34573411,-11.4
115,house,B001287,Bera,CA,7,D,96,0.3854166666666667,0.45691205,-11.4
116,house,B001287,Bera,CA,7,D,35,0,0.04078887,-11.4
0,house,B001289,Byrne,AL,1,Republican,130,0.9692307692307692,0.94746019,29.4
115,house,B001289,Byrne,AL,1,R,96,0.9583333333333334,0.9458395,29.4
116,house,B001289,Byrne,AL,1,R,34,1,0.95203624,29.4
0,house,B001290,Brat,VA,7,Republican,95,0.8842105263157894,0.80768775,6.5
115,house,B001290,Brat,VA,7,R,95,0.8842105263157894,0.80768775,6.5
0,house,B001291,Babin,TX,36,Republican,128,0.953125,0.95987251,46.8
115,house,B001291,Babin,TX,36,R,94,0.9468085106382979,0.95172585,46.8
116,house,B001291,Babin,TX,36,R,34,0.9705882352941176,0.98239563,46.8
0,house,B001292,Beyer,VA,8,Democrat,126,0.14285714285714285,0.12225919,-52.6
115,house,B001292,Beyer,VA,8,D,91,0.1978021978021978,0.16911584,-52.6
116,house,B001292,Beyer,VA,8,D,35,0,4.3189e-4,-52.6
0,house,B001293,Bishop,MI,8,Republican,95,0.9789473684210527,0.81057761,6.7
115,house,B001293,Bishop,MI,8,R,95,0.9789473684210527,0.81057761,6.7
0,house,B001294,Blum,IA,1,Republican,93,0.9247311827956989,0.76057766,3.5
115,house,B001294,Blum,IA,1,R,93,0.9247311827956989,0.76057766,3.5
0,house,B001295,Bost,IL,12,Republican,130,0.9769230769230769,0.86881766,14.8
115,house,B001295,Bost,IL,12,R,95,0.9894736842105263,0.89727638,14.8
116,house,B001295,Bost,IL,12,R,35,0.9428571428571428,0.79157255,14.8
0,house,B001296,Boyle,PA,2,Democrat,129,0.14728682170542637,0.16680322,-48
115,house,B001296,Boyle,PA,13,D,94,0.20212765957446807,0.22863067,-33.6
116,house,B001296,Boyle,PA,2,D,35,0,7.5234e-4,-48
0,house,B001297,Buck,CO,4,Republican,128,0.8671875,0.93136863,23.1
115,house,B001297,Buck,CO,4,R,94,0.851063829787234,0.93541675,23.1
116,house,B001297,Buck,CO,4,R,34,0.9117647058823529,0.92017678,23.1
0,house,B001298,Bacon,NE,2,Republican,131,0.9541984732824428,0.61172141,2.2
115,house,B001298,Bacon,NE,2,R,96,0.9791666666666666,0.73689927,2.2
116,house,B001298,Bacon,NE,2,R,35,0.8857142857142857,0.26837643,2.2
0,house,B001299,Banks,IN,3,Republican,131,0.9541984732824428,0.95442885,35
115,house,B001299,Banks,IN,3,R,96,0.9479166666666666,0.94963284,35
116,house,B001299,Banks,IN,3,R,35,0.9714285714285714,0.96758361,35
0,house,B001300,Barragán,CA,44,Democrat,129,0.12403100775193798,0.11020872,-70.7
115,house,B001300,Barragán,CA,44,D,94,0.1702127659574468,0.15122911,-70.7
116,house,B001300,Barragán,CA,44,D,35,0,3.969e-5,-70.7
0,house,B001301,Bergman,MI,1,Republican,129,0.9612403100775194,0.92467349,21.3
115,house,B001301,Bergman,MI,1,R,95,0.968421052631579,0.92923049,21.3
116,house,B001301,Bergman,MI,1,R,34,0.9411764705882353,0.91194068,21.3
0,house,B001302,Biggs,AZ,5,Republican,130,0.7846153846153846,0.92210076,21.1
115,house,B001302,Biggs,AZ,5,R,96,0.7291666666666666,0.92917335,21.1
116,house,B001302,Biggs,AZ,5,R,34,0.9411764705882353,0.9021311,21.1
0,house,B001303,Blunt Rochester,DE,0,Democrat,127,0.1968503937007874,0.33661776,-11.43051247
115,house,B001303,Blunt Rochester,DE,0,D,92,0.2717391304347826,0.44921655,-11.43051247
116,house,B001303,Blunt Rochester,DE,0,D,35,0,0.04064382,-11.43051247
0,house,B001304,Brown,MD,4,Democrat,127,0.14173228346456693,0.11582244,-57.5
115,house,B001304,Brown,MD,4,D,92,0.1956521739130435,0.15979619,-57.5
116,house,B001304,Brown,MD,4,D,35,0,2.343e-4,-57.5
0,house,B001305,Budd,NC,13,Republican,129,0.9147286821705426,0.78593774,9.4
115,house,B001305,Budd,NC,13,R,95,0.8947368421052632,0.85624197,9.4
116,house,B001305,Budd,NC,13,R,34,0.9705882352941176,0.58949946,9.4
0,house,B001306,Balderson,OH,12,Republican,41,0.975609756097561,0.70749753,11.3
115,house,B001306,Balderson,OH,12,R,6,1,0.91223178,11.3
116,house,B001306,Balderson,OH,12,R,35,0.9714285714285714,0.67240023,11.3
0,house,B001307,Baird,IN,4,Republican,35,0.9714285714285714,0.96575726,34.1
116,house,B001307,Baird,IN,4,R,35,0.9714285714285714,0.96575726,34.1
0,house,B001308,Brindisi,NY,22,Democrat,35,0.02857142857142857,0.81001539,15.5
116,house,B001308,Brindisi,NY,22,D,35,0.02857142857142857,0.81001539,15.5
0,house,B001309,Burchett,TN,2,Republican,35,0.9714285714285714,0.96835244,35.4
116,house,B001309,Burchett,TN,2,R,35,0.9714285714285714,0.96835244,35.4
0,house,C000059,Calvert,CA,42,Republican,131,0.9770992366412213,0.82805009,12
115,house,C000059,Calvert,CA,42,R,96,0.9895833333333334,0.87482029,12
116,house,C000059,Calvert,CA,42,R,35,0.9428571428571428,0.69976612,12
0,house,C000266,Chabot,OH,1,Republican,131,0.9541984732824428,0.71655796,6.6
115,house,C000266,Chabot,OH,1,R,96,0.9479166666666666,0.81042926,6.6
116,house,C000266,Chabot,OH,1,R,35,0.9714285714285714,0.4590824,6.6
0,house,C000537,Clyburn,SC,6,Democrat,119,0.14285714285714285,0.16237458,-36.5
115,house,C000537,Clyburn,SC,6,D,88,0.19318181818181818,0.21914168,-36.5
116,house,C000537,Clyburn,SC,6,D,31,0,0.00122927,-36.5
0,house,C000714,Conyers,MI,13,Democrat,53,0.1320754716981132,0.13287585,-60.7
115,house,C000714,Conyers,MI,13,D,53,0.1320754716981132,0.13287585,-60.7
0,house,C000754,Cooper,TN,5,Democrat,130,0.2846153846153846,0.25528481,-18.4
115,house,C000754,Cooper,TN,5,D,95,0.3894736842105263,0.34232517,-18.4
116,house,C000754,Cooper,TN,5,D,35,0,0.01903242,-18.4
0,house,C000984,Cummings,MD,7,Democrat,101,0.10891089108910891,0.10886202,-55.6
115,house,C000984,Cummings,MD,7,D,69,0.15942028985507245,0.15920039,-55.6
116,house,C000984,Cummings,MD,7,D,32,0,3.1991e-4,-55.6
0,house,C001037,Capuano,MA,7,Democrat,91,0.15384615384615385,0.14345325,-72.2
115,house,C001037,Capuano,MA,7,D,91,0.15384615384615385,0.14345325,-72.2
0,house,C001038,Crowley,NY,14,Democrat,88,0.17045454545454544,0.15617876,-57.9
115,house,C001038,Crowley,NY,14,D,88,0.17045454545454544,0.15617876,-57.9
0,house,C001048,Culberson,TX,7,Republican,95,0.9789473684210527,0.66478893,-1.4
115,house,C001048,Culberson,TX,7,R,95,0.9789473684210527,0.66478893,-1.4
0,house,C001049,Clay,MO,1,Democrat,128,0.1171875,0.12320789,-58.2
115,house,C001049,Clay,MO,1,D,94,0.1595744680851064,0.16769266,-58.2
116,house,C001049,Clay,MO,1,D,34,0,2.206e-4,-58.2
0,house,C001051,Carter,TX,31,Republican,125,0.968,0.84166878,12.7
115,house,C001051,Carter,TX,31,R,94,0.9680851063829787,0.88017032,12.7
116,house,C001051,Carter,TX,31,R,31,0.967741935483871,0.72492218,12.7
0,house,C001053,Cole,OK,4,Republican,129,0.9844961240310077,0.95545368,37.4
115,house,C001053,Cole,OK,4,R,94,0.9893617021276596,0.94935012,37.4
116,house,C001053,Cole,OK,4,R,35,0.9714285714285714,0.97184609,37.4
0,house,C001055,Case,HI,1,Democrat,35,0,0.00429483,-32.6
116,house,C001055,Case,HI,1,D,35,0,0.00429483,-32.6
0,house,C001059,Costa,CA,16,Democrat,124,0.3387096774193548,0.21707836,-21.6
115,house,C001059,Costa,CA,16,D,89,0.47191011235955055,0.29707729,-21.6
116,house,C001059,Costa,CA,16,D,35,0,0.01365253,-21.6
0,house,C001061,Cleaver,MO,5,Democrat,123,0.13821138211382114,0.31463622,-13.5
115,house,C001061,Cleaver,MO,5,D,90,0.18888888888888888,0.42143829,-13.5
116,house,C001061,Cleaver,MO,5,D,33,0,0.02335784,-13.5
0,house,C001062,Conaway,TX,11,Republican,131,0.9847328244274809,0.95936932,58.7
115,house,C001062,Conaway,TX,11,R,96,0.9895833333333334,0.94801977,58.7
116,house,C001062,Conaway,TX,11,R,35,0.9714285714285714,0.9904995,58.7
0,house,C001063,Cuellar,TX,28,Democrat,131,0.5038167938931297,0.24529384,-19.8
115,house,C001063,Cuellar,TX,28,D,96,0.6875,0.32872556000000003,-19.8
116,house,C001063,Cuellar,TX,28,D,35,0,0.01645256,-19.8
0,house,C001066,Castor,FL,14,Democrat,129,0.16279069767441862,0.25877112,-18.2
115,house,C001066,Castor,FL,14,D,94,0.22340425531914893,0.34788598,-18.2
116,house,C001066,Castor,FL,14,D,35,0,0.01943404,-18.2
0,house,C001067,Clarke,NY,9,Democrat,130,0.07692307692307693,0.11069117,-69.1
115,house,C001067,Clarke,NY,9,D,95,0.10526315789473684,0.15145378,-69.1
116,house,C001067,Clarke,NY,9,D,35,0,4.979e-5,-69.1
0,house,C001068,Cohen,TN,9,Democrat,129,0.13178294573643412,0.12277237,-57.7
115,house,C001068,Cohen,TN,9,D,95,0.17894736842105263,0.16662781,-57.7
116,house,C001068,Cohen,TN,9,D,34,0,2.3513e-4,-57.7
0,house,C001069,Courtney,CT,2,Democrat,129,0.1937984496124031,0.49351547,-2.9
115,house,C001069,Courtney,CT,2,D,94,0.26595744680851063,0.62987701,-2.9
116,house,C001069,Courtney,CT,2,D,35,0,0.12728734,-2.9
0,house,C001072,Carson,IN,7,Democrat,124,0.12903225806451613,0.21612821,-22.8
115,house,C001072,Carson,IN,7,D,89,0.1797752808988764,0.29638105,-22.8
116,house,C001072,Carson,IN,7,D,35,0,0.01205671,-22.8
0,house,C001076,Chaffetz,UT,3,Republican,31,1,0.98637674,23.9
115,house,C001076,Chaffetz,UT,3,R,31,1,0.98637674,23.9
0,house,C001077,Coffman,CO,6,Republican,96,0.9479166666666666,0.50597163,-8.9
115,house,C001077,Coffman,CO,6,R,96,0.9479166666666666,0.50597163,-8.9
0,house,C001078,Connolly,VA,11,Democrat,130,0.19230769230769232,0.15082425,-39.4
115,house,C001078,Connolly,VA,11,D,95,0.2631578947368421,0.2056424,-39.4
116,house,C001078,Connolly,VA,11,D,35,0,0.00203211,-39.4
0,house,C001080,Chu,CA,27,Democrat,129,0.10852713178294573,0.15634499,-37.6
115,house,C001080,Chu,CA,27,D,95,0.14736842105263157,0.21138455,-37.6
116,house,C001080,Chu,CA,27,D,34,0,0.002558,-37.6
0,house,C001084,Cicilline,RI,1,Democrat,129,0.16279069767441862,0.20226216,-25.6
115,house,C001084,Cicilline,RI,1,D,95,0.21052631578947367,0.27136301,-25.6
116,house,C001084,Cicilline,RI,1,D,34,0.029411764705882353,0.00918624,-25.6
0,house,C001087,Crawford,AR,1,Republican,128,0.9765625,0.95325529,34.8
115,house,C001087,Crawford,AR,1,R,95,0.9789473684210527,0.94910508,34.8
116,house,C001087,Crawford,AR,1,R,33,0.9696969696969697,0.96520288,34.8
0,house,C001090,Cartwright,PA,8,Democrat,126,0.23015873015873015,0.7933343,9.6
115,house,C001090,Cartwright,PA,17,D,95,0.30526315789473685,0.85512427,10.1
116,house,C001090,Cartwright,PA,8,D,31,0,0.60397795,9.6
0,house,C001091,Castro,TX,20,Democrat,128,0.140625,0.18873659,-26.7
115,house,C001091,Castro,TX,20,D,94,0.19148936170212766,0.25401441,-26.7
116,house,C001091,Castro,TX,20,D,34,0,0.0082626,-26.7
0,house,C001092,Collins,NY,27,Republican,128,0.9921875,0.93524806,24.5
115,house,C001092,Collins,NY,27,R,94,0.9893617021276596,0.93721435,24.5
116,house,C001092,Collins,NY,27,R,34,1,0.92981185,24.5
0,house,C001093,Collins,GA,9,Republican,127,0.9763779527559056,0.9593796,58.5
115,house,C001093,Collins,GA,9,R,93,0.978494623655914,0.94814092,58.5
116,house,C001093,Collins,GA,9,R,34,0.9705882352941176,0.9901207,58.5
0,house,C001094,Cook,CA,8,Republican,130,0.9692307692307692,0.87472119,15.1
115,house,C001094,Cook,CA,8,R,96,0.9791666666666666,0.89971389,15.1
116,house,C001094,Cook,CA,8,R,34,0.9411764705882353,0.80415356,15.1
115,house,C001096,Cramer,ND,0,R,91,0.989010989010989,0.95118014,35.72888837
0,house,C001097,Cárdenas,CA,29,Democrat,125,0.136,0.12189183,-60.9
115,house,C001097,Cárdenas,CA,29,D,92,0.18478260869565216,0.16555638,-60.9
116,house,C001097,Cárdenas,CA,29,D,33,0,1.6034e-4,-60.9
0,house,C001101,Clark,MA,5,Democrat,124,0.12096774193548387,0.14901738,-43.6
115,house,C001101,Clark,MA,5,D,90,0.16666666666666666,0.20482679,-43.6
116,house,C001101,Clark,MA,5,D,34,0,0.00128659,-43.6
0,house,C001103,Carter,GA,1,Republican,125,0.968,0.87463018,15.5
115,house,C001103,Carter,GA,1,R,90,0.9666666666666667,0.89975815,15.5
116,house,C001103,Carter,GA,1,R,35,0.9714285714285714,0.81001539,15.5
0,house,C001105,Comstock,VA,10,Republican,93,0.978494623655914,0.47725594,-10
115,house,C001105,Comstock,VA,10,R,93,0.978494623655914,0.47725594,-10
0,house,C001106,Costello,PA,6,Republican,92,0.9565217391304348,0.69185928,-0.6
115,house,C001106,Costello,PA,6,R,92,0.9565217391304348,0.69185928,-0.6
0,house,C001107,Curbelo,FL,26,Republican,91,0.8241758241758241,0.37158865,-16.3
115,house,C001107,Curbelo,FL,26,R,91,0.8241758241758241,0.37158865,-16.3
0,house,C001108,Comer,KY,1,Republican,131,0.9465648854961832,0.95931655,48.5
115,house,C001108,Comer,KY,1,R,96,0.9270833333333334,0.95021452,48.5
116,house,C001108,Comer,KY,1,R,35,1,0.98428211,48.5
0,house,C001109,Cheney,WY,0,Republican,130,0.9615384615384616,0.95874013,46.29527573
115,house,C001109,Cheney,WY,0,R,96,0.9583333333333334,0.9505216,46.29527573
116,house,C001109,Cheney,WY,0,R,34,0.9705882352941176,0.98194538,46.29527573
0,house,C001110,Correa,CA,46,Democrat,131,0.2748091603053435,0.15317541,-38.4
115,house,C001110,Correa,CA,46,D,96,0.375,0.2081919,-38.4
116,house,C001110,Correa,CA,46,D,35,0,0.00227303,-38.4
0,house,C001111,Crist,FL,13,Democrat,128,0.3046875,0.48850291,-3.2
115,house,C001111,Crist,FL,13,D,93,0.41935483870967744,0.62652837,-3.2
116,house,C001111,Crist,FL,13,D,35,0,0.12174954,-3.2
0,house,C001112,Carbajal,CA,24,Democrat,127,0.2677165354330709,0.23685029,-20.2
115,house,C001112,Carbajal,CA,24,D,92,0.3695652173913043,0.32095168,-20.2
116,house,C001112,Carbajal,CA,24,D,35,0,0.01578376,-20.2
0,house,C001114,Curtis,UT,3,Republican,79,0.9620253164556962,0.92867913,23.9
115,house,C001114,Curtis,UT,3,R,45,0.9555555555555556,0.92881366,23.9
116,house,C001114,Curtis,UT,3,R,34,0.9705882352941176,0.92850107,23.9
0,house,C001115,Cloud,TX,27,Republican,46,0.9130434782608695,0.93499813,23.6
115,house,C001115,Cloud,TX,27,R,11,0.9090909090909091,0.96460073,23.6
116,house,C001115,Cloud,TX,27,R,35,0.9142857142857143,0.92569446,23.6
0,house,C001117,Casten,IL,6,Democrat,35,0,0.0708687,-7
116,house,C001117,Casten,IL,6,D,35,0,0.0708687,-7
0,house,C001118,Cline,VA,6,Republican,35,0.9714285714285714,0.93332081,24.8
116,house,C001118,Cline,VA,6,R,35,0.9714285714285714,0.93332081,24.8
0,house,C001119,Craig,MN,2,Democrat,35,0,0.23319585,1.2
116,house,C001119,Craig,MN,2,D,35,0,0.23319585,1.2
0,house,C001120,Crenshaw,TX,2,Republican,35,0.9428571428571428,0.58616953,9.3
116,house,C001120,Crenshaw,TX,2,R,35,0.9428571428571428,0.58616953,9.3
0,house,C001121,Crow,CO,6,Democrat,35,0,0.05526823,-8.9
116,house,C001121,Crow,CO,6,D,35,0,0.05526823,-8.9
0,house,C001122,Cunningham,SC,1,Democrat,35,0,0.73928968,13.1
116,house,C001122,Cunningham,SC,1,D,35,0,0.73928968,13.1
0,house,C001123,Cisneros,CA,39,Democrat,35,0,0.0574196,-8.6
116,house,C001123,Cisneros,CA,39,D,35,0,0.0574196,-8.6
0,house,C001124,Cox,CA,21,Democrat,35,0,0.02584581,-15.5
116,house,C001124,Cox,CA,21,D,35,0,0.02584581,-15.5
0,house,D000096,Davis,IL,7,Democrat,119,0.09243697478991597,0.08177806,-78.2
115,house,D000096,Davis,IL,7,D,84,0.13095238095238096,0.11584681,-78.2
116,house,D000096,Davis,IL,7,D,35,0,1.308e-5,-78.2
0,house,D000191,DeFazio,OR,4,Democrat,125,0.176,0.55196599,-0.1
115,house,D000191,DeFazio,OR,4,D,91,0.24175824175824176,0.68581069,-0.1
116,house,D000191,DeFazio,OR,4,D,34,0,0.19373458,-0.1
0,house,D000197,DeGette,CO,1,Democrat,125,0.096,0.11652516,-45.8
115,house,D000197,DeGette,CO,1,D,90,0.13333333333333333,0.16146126,-45.8
116,house,D000197,DeGette,CO,1,D,35,0,9.7521e-4,-45.8
0,house,D000216,DeLauro,CT,3,Democrat,125,0.152,0.28708711,-15.5
115,house,D000216,DeLauro,CT,3,D,92,0.20652173913043478,0.38094163,-15.5
116,house,D000216,DeLauro,CT,3,D,33,0,0.02543207,-15.5
0,house,D000399,Doggett,TX,35,Democrat,130,0.11538461538461539,0.16843875,-33.6
115,house,D000399,Doggett,TX,35,D,96,0.15625,0.22669184,-33.6
116,house,D000399,Doggett,TX,35,D,34,0,0.00395942,-33.6
0,house,D000482,Doyle,PA,18,Democrat,128,0.171875,0.16289426,-27.5
115,house,D000482,Doyle,PA,14,D,94,0.23404255319148937,0.2190927,-35.5
116,house,D000482,Doyle,PA,18,D,34,0,0.0075221,-27.5
0,house,D000533,Duncan,TN,2,Republican,95,0.8,0.94941568,35.4
115,house,D000533,Duncan,TN,2,R,95,0.8,0.94941568,35.4
0,house,D000598,Davis,CA,53,Democrat,130,0.15384615384615385,0.16249739,-34.9
115,house,D000598,Davis,CA,53,D,95,0.21052631578947367,0.22113211,-34.9
116,house,D000598,Davis,CA,53,D,35,0,0.00334602,-34.9
0,house,D000600,Diaz-Balart,FL,25,Republican,127,0.9212598425196851,0.60248683,1.8
115,house,D000600,Diaz-Balart,FL,25,R,93,0.946236559139785,0.72943294,1.8
116,house,D000600,Diaz-Balart,FL,25,R,34,0.8529411764705882,0.25525188,1.8
0,house,D000604,Dent,PA,15,Republican,71,0.9295774647887324,0.81930283,7.6
115,house,D000604,Dent,PA,15,R,71,0.9295774647887324,0.81930283,7.6
0,house,D000610,Deutch,FL,22,Democrat,127,0.14960629921259844,0.27338046,-15.8
115,house,D000610,Deutch,FL,22,D,92,0.20652173913043478,0.36786158,-15.8
116,house,D000610,Deutch,FL,22,D,35,0,0.02503009,-15.8
0,house,D000612,Denham,CA,10,Republican,95,0.9789473684210527,0.62855983,-3
115,house,D000612,Denham,CA,10,R,95,0.9789473684210527,0.62855983,-3
0,house,D000614,Duffy,WI,7,Republican,126,0.9365079365079365,0.92033086,20.5
115,house,D000614,Duffy,WI,7,R,93,0.9354838709677419,0.92736971,20.5
116,house,D000614,Duffy,WI,7,R,33,0.9393939393939394,0.90049411,20.5
0,house,D000615,Duncan,SC,3,Republican,128,0.921875,0.95739057,38
115,house,D000615,Duncan,SC,3,R,93,0.8924731182795699,0.95159438,38
116,house,D000615,Duncan,SC,3,R,35,1,0.97279189,38
0,house,D000616,DesJarlais,TN,4,Republican,129,0.937984496124031,0.95718361,41.2
115,house,D000616,DesJarlais,TN,4,R,96,0.9166666666666666,0.95078451,41.2
116,house,D000616,DesJarlais,TN,4,R,33,1,0.97579916,41.2
0,house,D000617,DelBene,WA,1,Democrat,130,0.16923076923076924,0.27743774,-16.3
115,house,D000617,DelBene,WA,1,D,95,0.23157894736842105,0.37090773,-16.3
116,house,D000617,DelBene,WA,1,D,35,0,0.0237335,-16.3
0,house,D000619,Davis,IL,13,Republican,130,0.9384615384615385,0.69366267,5.5
